x,y,Red,Green,NIR,RedEdge,MCARI,RDVI,SAVI,MSAVI,NDVI
565,630,0.15174672486494495,0.10520722633747223,0.04994686502890096,0.044823906075769755,-0.029867325422203887,-0.2266680876119694,-0.21761295701515332,-0.16141891720798673,0.5047003172748427
572,21,0.1823144104492504,0.3294367693395595,0.18490967053252694,0.35112059759352976,0.03194734473422678,0.004282619575450854,0.0044888584539348525,0.003799741579779914,0.007067047310550642
628,15,0.13100436678988053,0.1402763017832963,0.04782146651703283,0.15795090712414106,-0.0236131599321209,-0.19670110572035124,-0.18380637414475468,-0.13516767075912273,0.4651355562198581
565,630,0.15174672486494495,0.10520722633747223,0.04994686502890096,0.044823906075769755,-0.029867325422203887,-0.2266680876119694,-0.21761295701515332,-0.16141891720798673,0.5047003172748427
572,21,0.1823144104492504,0.3294367693395595,0.18490967053252694,0.35112059759352976,0.03194734473422678,0.004282619575450854,0.0044888584539348525,0.003799741579779914,0.007067047310550642
628,15,0.13100436678988053,0.1402763017832963,0.04782146651703283,0.15795090712414106,-0.0236131599321209,-0.19670110572035124,-0.18380637414475468,-0.13516767075912273,0.4651355562198581
20,619,0.2609170305231787,0.15090329434263694,0.07545164717131847,0.07363927426733603,-0.04926695169856661,-0.3197780566272007,-0.33262217202354627,-0.2624477428467924,0.551358948939403
565,630,0.15174672486494495,0.10520722633747223,0.04994686502890096,0.044823906075769755,-0.029867325422203887,-0.2266680876119694,-0.21761295701515332,-0.16141891720798673,0.5047003172748427
572,21,0.1823144104492504,0.3294367693395595,0.18490967053252694,0.35112059759352976,0.03194734473422678,0.004282619575450854,0.0044888584539348525,0.003799741579779914,0.007067047310550642
628,15,0.13100436678988053,0.1402763017832963,0.04782146651703283,0.15795090712414106,-0.0236131599321209,-0.19670110572035124,-0.18380637414475468,-0.13516767075912273,0.4651355562198581
504,611,0.3504366811629304,0.4272051008854933,0.6397449520723059,0.23692636068621156,0.45053709707532524,0.29073759517175896,0.29121246400631806,0.29097993904080277,0.2921740021611787
20,15,0.19323144101507378,0.17959617425285662,0.1976620616037357,0.06830309497260154,0.000836144920944401,0.0070864693440055165,0.007459767387558454,0.006379841090020322,0.011334311372760052
614,358,0.35262008727609506,0.3528161529701089,0.5441020190382402,0.27427961574935306,0.23642308250736593,0.20220710726482077,0.20563920711951827,0.2031589843692162,0.21353303035011245
