GroundTruth_Lat,GroundTruth_Lon,Image_Lat,Image_Lon,Distance,ImageFile
34.0435607,-117.8115172,34.0436278,-117.8115222,7.473048712150628,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0795.TIF
34.0435607,-117.8115172,34.0435528,-117.8115972,7.425483507783449,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0801.TIF
34.0435607,-117.8115172,34.0435528,-117.8115972,7.425483507783449,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0802.TIF
34.0435607,-117.8115172,34.0435528,-117.8115972,7.425483507783449,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0803.TIF
34.0435607,-117.8115172,34.04355,-117.8115972,7.46842641435079,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0804.TIF
34.0435607,-117.8115172,34.0435528,-117.8115972,7.425483507783449,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0805.TIF
34.0435607,-117.8115172,34.0435444,-117.8115,2.403884967103633,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0961.TIF
34.0435607,-117.8115172,34.0435444,-117.8115,2.403884967103633,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0962.TIF
34.0435607,-117.8115172,34.0435444,-117.8115,2.403884967103633,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0963.TIF
34.0435607,-117.8115172,34.0435444,-117.8115028,2.2434272144643055,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0964.TIF
34.0435607,-117.8115172,34.0435444,-117.8115,2.403884967103633,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0965.TIF
34.0435471,-117.8115188,34.0435611,-117.8114278,8.530041608855857,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0771.TIF
34.0435471,-117.8115188,34.0435639,-117.8114278,8.5918242011494,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0772.TIF
34.0435471,-117.8115188,34.0435639,-117.8114278,8.5918242011494,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0773.TIF
34.0435471,-117.8115188,34.0435639,-117.811425,8.841821947341417,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0774.TIF
34.0435471,-117.8115188,34.0435639,-117.811425,8.841821947341417,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0775.TIF
34.0435471,-117.8115188,34.0436306,-117.8115194,9.28002434117104,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0791.TIF
34.0435471,-117.8115188,34.0436306,-117.8115194,9.28002434117104,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0792.TIF
34.0435471,-117.8115188,34.0436278,-117.8115222,8.976499276332238,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0793.TIF
34.0435471,-117.8115188,34.0436278,-117.8115222,8.976499276332238,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0794.TIF
34.0435471,-117.8115188,34.0436278,-117.8115222,8.976499276332238,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0795.TIF
34.0435471,-117.8115188,34.0435528,-117.8115972,7.253155477153319,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0801.TIF
34.0435471,-117.8115188,34.0435528,-117.8115972,7.253155477153319,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0802.TIF
34.0435471,-117.8115188,34.0435528,-117.8115972,7.253155477153319,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0803.TIF
34.0435471,-117.8115188,34.04355,-117.8115972,7.232818236758585,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0804.TIF
34.0435471,-117.8115188,34.0435528,-117.8115972,7.253155477153319,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0805.TIF
34.0435471,-117.8115188,34.0435444,-117.8115,1.7571729898132027,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0961.TIF
34.0435471,-117.8115188,34.0435444,-117.8115,1.7571729898132027,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0962.TIF
34.0435471,-117.8115188,34.0435444,-117.8115,1.7571729898132027,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0963.TIF
34.0435471,-117.8115188,34.0435444,-117.8115028,1.5054895994942887,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0964.TIF
34.0435471,-117.8115188,34.0435444,-117.8115,1.7571729898132027,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0965.TIF
34.0435465,-117.8114984,34.0435611,-117.8114278,6.706715597999304,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0771.TIF
34.0435465,-117.8114984,34.0435639,-117.8114278,6.788157530317894,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0772.TIF
34.0435465,-117.8114984,34.0435639,-117.8114278,6.788157530317894,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0773.TIF
34.0435465,-117.8114984,34.0435639,-117.811425,7.033870385000068,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0774.TIF
34.0435465,-117.8114984,34.0435639,-117.811425,7.033870385000068,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0775.TIF
34.0435465,-117.8114984,34.0436306,-117.8115194,9.545557616582622,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0791.TIF
34.0435465,-117.8114984,34.0436306,-117.8115194,9.545557616582622,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0792.TIF
34.0435465,-117.8114984,34.0436278,-117.8115222,9.300390586564431,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0793.TIF
34.0435465,-117.8114984,34.0436278,-117.8115222,9.300390586564431,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0794.TIF
34.0435465,-117.8114984,34.0436278,-117.8115222,9.300390586564431,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0795.TIF
34.0435465,-117.8114984,34.0435528,-117.8115972,9.131950142224008,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0801.TIF
34.0435465,-117.8114984,34.0435528,-117.8115972,9.131950142224008,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0802.TIF
34.0435465,-117.8114984,34.0435528,-117.8115972,9.131950142224008,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0803.TIF
34.0435465,-117.8114984,34.04355,-117.8115972,9.113544606975482,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0804.TIF
34.0435465,-117.8114984,34.0435528,-117.8115972,9.131950142224008,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0805.TIF
34.0435465,-117.8114984,34.0435444,-117.8115,0.27198471205632063,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0961.TIF
34.0435465,-117.8114984,34.0435444,-117.8115,0.27198471205632063,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0962.TIF
34.0435465,-117.8114984,34.0435444,-117.8115,0.27198471205632063,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0963.TIF
34.0435465,-117.8114984,34.0435444,-117.8115028,0.4636165059063978,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0964.TIF
34.0435465,-117.8114984,34.0435444,-117.8115,0.27198471205632063,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0965.TIF
34.0434937,-117.81143,34.0434861,-117.8113417,8.182445536745664,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0671.TIF
34.0434937,-117.81143,34.0434861,-117.8113417,8.182445536745664,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0672.TIF
34.0434937,-117.81143,34.0434861,-117.8113417,8.182445536745664,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0673.TIF
34.0434937,-117.81143,34.0434833,-117.8113444,7.966715203256858,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0674.TIF
34.0434937,-117.81143,34.0434833,-117.8113417,8.2200429596177,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0675.TIF
34.0434937,-117.81143,34.0434056,-117.8114222,9.827378520199515,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0681.TIF
34.0434937,-117.81143,34.0434056,-117.8114222,9.827378520199515,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0682.TIF
34.0434937,-117.81143,34.0434056,-117.8114222,9.827378520199515,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0683.TIF
34.0434937,-117.81143,34.0434056,-117.811425,9.812035953643353,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0684.TIF
34.0434937,-117.81143,34.0434056,-117.811425,9.812035953643353,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0685.TIF
34.0434937,-117.81143,34.0435611,-117.8114278,7.498569447411963,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0771.TIF
34.0434937,-117.81143,34.0435639,-117.8114278,7.807333633064689,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0772.TIF
34.0434937,-117.81143,34.0435639,-117.8114278,7.807333633064689,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0773.TIF
34.0434937,-117.81143,34.0435639,-117.811425,7.818233105449914,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0774.TIF
34.0434937,-117.81143,34.0435639,-117.811425,7.818233105449914,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0775.TIF
34.0434937,-117.81143,34.0434806,-117.8114083,2.4741725044427043,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0951.TIF
34.0434937,-117.81143,34.0434806,-117.8114083,2.4741725044427043,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0952.TIF
34.0434937,-117.81143,34.0434806,-117.8114083,2.4741725044427043,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0953.TIF
34.0434937,-117.81143,34.0434833,-117.8114111,2.087504143669746,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0954.TIF
34.0434937,-117.81143,34.0434833,-117.8114111,2.087504143669746,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0955.TIF
34.0434937,-117.81143,34.0435444,-117.8115,8.56946695472612,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0961.TIF
34.0434937,-117.81143,34.0435444,-117.8115,8.56946695472612,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0962.TIF
34.0434937,-117.81143,34.0435444,-117.8115,8.56946695472612,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0963.TIF
34.0434937,-117.81143,34.0435444,-117.8115028,8.763713307952214,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0964.TIF
34.0434937,-117.81143,34.0435444,-117.8115,8.56946695472612,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0965.TIF
34.0434726,-117.8113965,34.0434861,-117.8113417,5.270856475318055,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0671.TIF
34.0434726,-117.8113965,34.0434861,-117.8113417,5.270856475318055,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0672.TIF
34.0434726,-117.8113965,34.0434861,-117.8113417,5.270856475318055,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0673.TIF
34.0434726,-117.8113965,34.0434833,-117.8113444,4.94253461286722,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0674.TIF
34.0434726,-117.8113965,34.0434833,-117.8113417,5.191266305379484,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0675.TIF
34.0434726,-117.8113965,34.0434056,-117.8114222,7.822651714621704,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0681.TIF
34.0434726,-117.8113965,34.0434056,-117.8114222,7.822651714621704,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0682.TIF
34.0434726,-117.8113965,34.0434056,-117.8114222,7.822651714621704,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0683.TIF
34.0434726,-117.8113965,34.0434056,-117.811425,7.903956028031639,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0684.TIF
34.0434726,-117.8113965,34.0434056,-117.811425,7.903956028031639,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0685.TIF
34.0434726,-117.8113965,34.0434806,-117.8114083,1.4040263761721887,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0951.TIF
34.0434726,-117.8113965,34.0434806,-117.8114083,1.4040263761721887,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0952.TIF
34.0434726,-117.8113965,34.0434806,-117.8114083,1.4040263761721887,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0953.TIF
34.0434726,-117.8113965,34.0434833,-117.8114111,1.7991010706912005,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0954.TIF
34.0434726,-117.8113965,34.0434833,-117.8114111,1.7991010706912005,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0955.TIF
34.0434593,-117.8113924,34.0434861,-117.8113417,5.5442179848480855,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0671.TIF
34.0434593,-117.8113924,34.0434861,-117.8113417,5.5442179848480855,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0672.TIF
34.0434593,-117.8113924,34.0434861,-117.8113417,5.5442179848480855,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0673.TIF
34.0434593,-117.8113924,34.0434833,-117.8113444,5.163802457599531,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0674.TIF
34.0434593,-117.8113924,34.0434833,-117.8113417,5.38442991971858,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0675.TIF
34.0434593,-117.8113924,34.0434056,-117.8114222,6.577538008996879,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0681.TIF
34.0434593,-117.8113924,34.0434056,-117.8114222,6.577538008996879,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0682.TIF
34.0434593,-117.8113924,34.0434056,-117.8114222,6.577538008996879,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0683.TIF
34.0434593,-117.8113924,34.0434056,-117.811425,6.688498769715497,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0684.TIF
34.0434593,-117.8113924,34.0434056,-117.811425,6.688498769715497,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0685.TIF
34.0434593,-117.8113924,34.0434806,-117.8114083,2.782332719235258,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0951.TIF
34.0434593,-117.8113924,34.0434806,-117.8114083,2.782332719235258,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0952.TIF
34.0434593,-117.8113924,34.0434806,-117.8114083,2.782332719235258,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0953.TIF
34.0434593,-117.8113924,34.0434833,-117.8114111,3.18022065073519,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0954.TIF
34.0434593,-117.8113924,34.0434833,-117.8114111,3.18022065073519,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0955.TIF
34.0435209,-117.8114923,34.0434556,-117.8115361,8.311970954451299,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0761.TIF
34.0435209,-117.8114923,34.0434556,-117.8115333,8.190732851861657,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0762.TIF
34.0435209,-117.8114923,34.0434556,-117.8115333,8.190732851861657,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0763.TIF
34.0435209,-117.8114923,34.0434556,-117.8115333,8.190732851861657,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0764.TIF
34.0435209,-117.8114923,34.0434556,-117.8115333,8.190732851861657,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0765.TIF
34.0435209,-117.8114923,34.0435611,-117.8114278,7.438702392160317,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0771.TIF
34.0435209,-117.8114923,34.0435639,-117.8114278,7.628356437733319,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0772.TIF
34.0435209,-117.8114923,34.0435639,-117.8114278,7.628356437733319,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0773.TIF
34.0435209,-117.8114923,34.0435639,-117.811425,7.8294558795841835,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0774.TIF
34.0435209,-117.8114923,34.0435639,-117.811425,7.8294558795841835,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0775.TIF
34.0435209,-117.8114923,34.0434806,-117.8114083,8.943054432884958,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0951.TIF
34.0435209,-117.8114923,34.0434806,-117.8114083,8.943054432884958,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0952.TIF
34.0435209,-117.8114923,34.0434806,-117.8114083,8.943054432884958,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0953.TIF
34.0435209,-117.8114923,34.0434833,-117.8114111,8.567831132243342,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0954.TIF
34.0435209,-117.8114923,34.0434833,-117.8114111,8.567831132243342,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0955.TIF
34.0435209,-117.8114923,34.0435444,-117.8115,2.7124481532591846,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0961.TIF
34.0435209,-117.8114923,34.0435444,-117.8115,2.7124481532591846,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0962.TIF
34.0435209,-117.8114923,34.0435444,-117.8115,2.7124481532591846,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0963.TIF
34.0435209,-117.8114923,34.0435444,-117.8115028,2.7903464316758773,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0964.TIF
34.0435209,-117.8114923,34.0435444,-117.8115,2.7124481532591846,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0965.TIF
34.0435193,-117.8115413,34.0434556,-117.8115361,7.104164229091846,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0761.TIF
34.0435193,-117.8115413,34.0434556,-117.8115333,7.125964966493675,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0762.TIF
34.0435193,-117.8115413,34.0434556,-117.8115333,7.125964966493675,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0763.TIF
34.0435193,-117.8115413,34.0434556,-117.8115333,7.125964966493675,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0764.TIF
34.0435193,-117.8115413,34.0434556,-117.8115333,7.125964966493675,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0765.TIF
34.0435193,-117.8115413,34.0435528,-117.8115972,6.356575263287292,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0801.TIF
34.0435193,-117.8115413,34.0435528,-117.8115972,6.356575263287292,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0802.TIF
34.0435193,-117.8115413,34.0435528,-117.8115972,6.356575263287292,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0803.TIF
34.0435193,-117.8115413,34.04355,-117.8115972,6.180764050948024,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0804.TIF
34.0435193,-117.8115413,34.0435528,-117.8115972,6.356575263287292,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0805.TIF
34.0435193,-117.8115413,34.0435444,-117.8115,4.722012065631732,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0961.TIF
34.0435193,-117.8115413,34.0435444,-117.8115,4.722012065631732,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0962.TIF
34.0435193,-117.8115413,34.0435444,-117.8115,4.722012065631732,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0963.TIF
