GNDVI,MCARI,NDVI,TGI,VARI
0.4114281237125397,0.2553065344691276,0.3965579718351364,0.0657199037571748,0.0442323645887275
0.3662049770355224,0.2037942906220754,0.3526856104532878,0.0657199037571748,0.0442323645887275
0.311060220003128,0.1553159207105636,0.3033155649900436,0.0657199037571748,0.0206944064702838
